"League","date","Time","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","Home","Away","season","avg_age","players_used","foreigners_used","stadium_size","avg_att","occupancy","covid","covid_occupancy","avg_age_away","players_used_away","percentage_foreigners_used_away","NA","NA","NA"
"T1",0007-12-20,"Alanyaspor","Besiktas","0","0","D","0","0","D","13","9","3","3","15","16","7","10","3","2","0","0","3.75","Alanyaspor","Besiktas","2018/19",29.2,29,"0.63","10128",4888,0.482622433,0,"0",29.3,30,0.662,"41188","29872",0
"T1",0008-12-20,"Galatasaray","Rizespor","2","2","D","1","0","H","20","18","8","8","11","12","8","4","2","1","0","0","1.44","Galatasaray","Rizespor","2018/19",27.7,33,"0.816","52223",36166,0.692530111,0,"0",26.6,31,0.727,"15332","8469",0
"T1",0008-12-20,"Sivasspor","Goztep","2","0","H","0","0","D","15","7","6","1","13","13","7","3","3","4","0","1","2.1","Sivasspor","Goztep","2018/19",29,25,"0.553","27532",8400,0.305099521,0,"0",29.2,26,0.672,"19713","7942",0
"T1",0008-12-20,"Trabzonspor","Konyaspor","3","0","H","0","0","D","18","7","6","2","13","13","5","2","2","3","0","0","1.85","Trabzonspor","Konyaspor","2018/19",26.8,28,"0.591","40782",25687,0.629861213,0,"0",28.3,26,0.62,"42000","17472",0
"T1",0009-12-20,"Akhisar Belediyespor","Fenerbahce","3","0","H","1","0","H","12","16","4","4","13","7","2","7","2","1","0","0","3.5","Akhisar Belediyespor","Fenerbahce","2018/19",29.5,33,"0.558","12139",5598,0.46115825,0,"0",28.6,32,0.633,"47834","35798",0
"T1",0009-12-20,"Bursaspor","Antalyaspor","0","2","A","0","2","A","13","6","4","3","21","11","9","0","4","1","0","0","1.75","Bursaspor","Antalyaspor","2018/19",25.8,31,"0.425","43331",21358,0.492903464,0,"0",28.3,31,0.563,"32537","9901",0
"T1",0009-12-20,"Erzurum BB","Yeni Malatyaspor","1","3","A","1","0","H","15","9","5","5","10","15","9","4","0","3","0","0","2.1","Erzurum BB","Yeni Malatyaspor","2018/19",28.2,30,"0.593","23700",12524,0.528438819,0,"0",27.7,29,0.548,"25745","7911",0
"T1",0010-12-20,"Ankaragucu","Buyuksehyr","0","1","A","0","1","A","8","15","1","8","10","14","0","7","0","1","0","0","4.33","Ankaragucu","Buyuksehyr","2018/19",29.3,38,"0.649","20560",10242,0.498151751,0,"0",30.4,26,0.641,"17156","4050",0
"T1",0010-12-20,"Kasimpasa","Kayserispor","0","3","A","0","1","A","25","17","5","10","13","15","11","3","3","2","0","0","1.44","Kasimpasa","Kayserispor","2018/19",26.5,27,"0.741","13856",2734,0.197315242,0,"0",29.1,26,0.637,"32864","9869",0
"T1",0014-12-20,"Goztep","Bursaspor","0","0","D","0","0","D","8","6","2","3","15","13","3","6","1","3","0","0","2.04","Goztep","Bursaspor","2018/19",29.2,26,"0.672","19713",7942,0.402881347,0,"0",25.8,31,0.425,"43331","21358",0
"T1",0015-12-20,"Buyuksehyr","Galatasaray","1","1","D","1","1","D","17","9","5","4","12","13","7","2","4","2","0","0","1.9","Buyuksehyr","Galatasaray","2018/19",30.4,26,"0.641","17156",4050,0.236069014,0,"0",27.7,33,0.816,"52223","36166",0
"T1",0015-12-20,"Konyaspor","Kasimpasa","3","2","H","0","0","D","10","20","3","6","9","10","3","8","2","6","0","0","1.95","Konyaspor","Kasimpasa","2018/19",28.3,26,"0.62","42000",17472,0.416,0,"0",26.5,27,0.741,"13856","2734",0
"T1",0015-12-20,"Rizespor","Alanyaspor","1","1","D","0","1","A","16","16","8","6","19","17","9","5","4","3","0","0","2.3","Rizespor","Alanyaspor","2018/19",26.6,31,"0.727","15332",8469,0.552374119,0,"0",29.2,29,0.63,"10128","4888",0
"T1",0015-12-20,"Sivasspor","Ankaragucu","4","0","H","2","0","H","19","10","8","4","13","12","9","6","1","4","0","0","1.66","Sivasspor","Ankaragucu","2018/19",29,25,"0.553","27532",8400,0.305099521,0,"0",29.3,38,0.649,"20560","10242",0
"T1",0016-12-20,"Besiktas","Trabzonspor","2","2","D","0","1","A","18","14","8","7","16","14","10","8","3","1","0","0","1.85","Besiktas","Trabzonspor","2018/19",29.3,30,"0.662","41188",29872,0.725259784,0,"0",26.8,28,0.591,"40782","25687",0
"T1",0016-12-20,"Kayserispor","Akhisar Belediyespor","1","0","H","0","0","D","13","7","5","2","19","8","3","6","2","1","0","0","2.2","Kayserispor","Akhisar Belediyespor","2018/19",29.1,26,"0.637","32864",9869,0.300298199,0,"0",29.5,33,0.558,"12139","5598",0
"T1",0016-12-20,"Yeni Malatyaspor","Antalyaspor","2","0","H","2","0","H","12","8","3","1","16","18","2","2","2","4","1","1","2.04","Yeni Malatyaspor","Antalyaspor","2018/19",27.7,29,"0.548","25745",7911,0.307282968,0,"0",28.3,31,0.563,"32537","9901",0
"T1",0017-12-20,"Fenerbahce","Erzurum BB","2","2","D","2","0","H","14","6","5","3","11","17","7","1","0","3","0","0","1.5","Fenerbahce","Erzurum BB","2018/19",28.6,32,"0.633","47834",35798,0.748379814,0,"0",28.2,30,0.593,"23700","12524",0
"T1",0022-12-20,"Alanyaspor","Buyuksehyr","1","1","D","0","1","A","13","12","7","6","13","12","1","3","3","2","1","0","3.75","Alanyaspor","Buyuksehyr","2018/19",29.2,29,"0.63","10128",4888,0.482622433,0,"0",30.4,26,0.641,"17156","4050",0
"T1",0022-12-20,"Ankaragucu","Goztep","0","3","A","0","0","D","13","11","1","4","16","18","4","3","2","1","0","0","3.25","Ankaragucu","Goztep","2018/19",29.3,38,"0.649","20560",10242,0.498151751,0,"0",29.2,26,0.672,"19713","7942",0
"T1",0022-12-20,"Kasimpasa","Besiktas","4","1","H","2","0","H","12","16","7","6","14","15","4","3","3","3","0","0","2.54","Kasimpasa","Besiktas","2018/19",26.5,27,"0.741","13856",2734,0.197315242,0,"0",29.3,30,0.662,"41188","29872",0
"T1",0023-12-20,"Bursaspor","Yeni Malatyaspor","1","1","D","1","0","H","8","4","2","1","13","11","5","1","1","3","0","1","2","Bursaspor","Yeni Malatyaspor","2018/19",25.8,31,"0.425","43331",21358,0.492903464,0,"0",27.7,29,0.548,"25745","7911",0
"T1",0023-12-20,"Erzurum BB","Kayserispor","1","1","D","1","1","D","20","7","5","3","14","12","5","3","2","6","0","0","2","Erzurum BB","Kayserispor","2018/19",28.2,30,"0.593","23700",12524,0.528438819,0,"0",29.1,26,0.637,"32864","9869",0
"T1",0023-12-20,"Galatasaray","Sivasspor","4","2","H","2","2","D","15","16","5","7","18","4","7","5","2","2","0","0","1.66","Galatasaray","Sivasspor","2018/19",27.7,33,"0.816","52223",36166,0.692530111,0,"0",29,25,0.553,"27532","8400",0
"T1",0023-12-20,"Trabzonspor","Rizespor","4","1","H","1","0","H","18","13","5","6","18","9","6","4","4","2","0","0","1.44","Trabzonspor","Rizespor","2018/19",26.8,28,"0.591","40782",25687,0.629861213,0,"0",26.6,31,0.727,"15332","8469",0
"T1",0024-12-20,"Akhisar Belediyespor","Konyaspor","0","0","D","0","0","D","8","10","3","3","14","15","0","4","3","3","0","0","2.6","Akhisar Belediyespor","Konyaspor","2018/19",29.5,33,"0.558","12139",5598,0.46115825,0,"0",28.3,26,0.62,"42000","17472",0
"T1",0024-12-20,"Antalyaspor","Fenerbahce","0","0","D","0","0","D","7","19","3","6","12","11","2","9","1","4","0","1","4.75","Antalyaspor","Fenerbahce","2018/19",28.3,31,"0.563","32537",9901,0.30429972,0,"0",28.6,32,0.633,"47834","35798",0
"T1",0018-01-20,"Akhisar Belediyespor","Besiktas","1","3","A","0","1","A","15","11","5","5","12","18","8","2","3","4","0","0","3.5","Akhisar Belediyespor","Besiktas","2018/19",29.5,33,"0.558","12139",5598,0.46115825,0,"0",29.3,30,0.662,"41188","29872",0
"T1",0019-01-20,"Antalyaspor","Kayserispor","0","0","D","0","0","D","3","16","0","2","13","13","2","6","0","1","0","0","2.4","Antalyaspor","Kayserispor","2018/19",28.3,31,"0.563","32537",9901,0.30429972,0,"0",29.1,26,0.637,"32864","9869",0
"T1",0019-01-20,"Erzurum BB","Konyaspor","1","2","A","0","1","A","14","10","3","4","11","15","8","4","3","4","0","0","2.6","Erzurum BB","Konyaspor","2018/19",28.2,30,"0.593","23700",12524,0.528438819,0,"0",28.3,26,0.62,"42000","17472",0
"T1",0019-01-20,"Galatasaray","Ankaragucu","6","0","H","3","0","H","23","11","10","3","13","13","0","2","3","3","0","0","1.28","Galatasaray","Ankaragucu","2018/19",27.7,33,"0.816","52223",36166,0.692530111,0,"0",29.3,38,0.649,"20560","10242",0
"T1",0019-01-20,"Yeni Malatyaspor","Goztep","3","2","H","2","2","D","9","10","5","3","13","11","2","11","1","1","0","0","2.3","Yeni Malatyaspor","Goztep","2018/19",27.7,29,"0.548","25745",7911,0.307282968,0,"0",29.2,26,0.672,"19713","7942",0
"T1",0020-01-20,"Alanyaspor","Sivasspor","2","0","H","2","0","H","19","9","8","0","13","15","8","2","0","3","0","0","2.2","Alanyaspor","Sivasspor","2018/19",29.2,29,"0.63","10128",4888,0.482622433,0,"0",29,25,0.553,"27532","8400",0
"T1",0020-01-20,"Trabzonspor","Buyuksehyr","2","4","A","0","2","A","20","10","10","8","17","15","8","4","3","2","0","0","2.75","Trabzonspor","Buyuksehyr","2018/19",26.8,28,"0.591","40782",25687,0.629861213,0,"0",30.4,26,0.641,"17156","4050",0
"T1",0021-01-20,"Bursaspor","Fenerbahce","1","1","D","0","1","A","13","5","4","3","18","18","3","7","4","2","0","0","3.2","Bursaspor","Fenerbahce","2018/19",25.8,31,"0.425","43331",21358,0.492903464,0,"0",28.6,32,0.633,"47834","35798",0
"T1",0021-01-20,"Kasimpasa","Rizespor","0","1","A","0","1","A","22","7","6","2","13","19","10","3","2","4","0","0","1.66","Kasimpasa","Rizespor","2018/19",26.5,27,"0.741","13856",2734,0.197315242,0,"0",26.6,31,0.727,"15332","8469",0
"T1",0025-01-20,"Besiktas","Erzurum BB","1","1","D","0","0","D","15","10","5","3","15","14","11","2","4","4","1","0","1.4","Besiktas","Erzurum BB","2018/19",29.3,30,"0.662","41188",29872,0.725259784,0,"0",28.2,30,0.593,"23700","12524",0
"T1",0026-01-20,"Goztep","Galatasaray","0","1","A","0","0","D","16","9","1","6","17","12","13","3","3","3","0","0","3.1","Goztep","Galatasaray","2018/19",29.2,26,"0.672","19713",7942,0.402881347,0,"0",27.7,33,0.816,"52223","36166",0
"T1",0026-01-20,"Kayserispor","Bursaspor","1","1","D","0","1","A","7","12","4","3","15","9","8","7","2","2","1","0","2.37","Kayserispor","Bursaspor","2018/19",29.1,26,"0.637","32864",9869,0.300298199,0,"0",25.8,31,0.425,"43331","21358",0
"T1",0027-01-20,"Konyaspor","Antalyaspor","2","0","H","1","0","H","11","7","4","2","19","10","5","1","1","1","0","0","1.57","Konyaspor","Antalyaspor","2018/19",28.3,26,"0.62","42000",17472,0.416,0,"0",28.3,31,0.563,"32537","9901",0
"T1",0027-01-20,"Rizespor","Akhisar Belediyespor","3","1","H","0","1","A","25","9","6","4","16","13","6","1","2","1","0","1","2","Rizespor","Akhisar Belediyespor","2018/19",26.6,31,"0.727","15332",8469,0.552374119,0,"0",29.5,33,0.558,"12139","5598",0
"T1",0027-01-20,"Sivasspor","Trabzonspor","1","1","D","0","0","D","15","15","5","6","11","14","3","5","0","1","0","0","2.6","Sivasspor","Trabzonspor","2018/19",29,25,"0.553","27532",8400,0.305099521,0,"0",26.8,28,0.591,"40782","25687",0
"T1",0028-01-20,"Ankaragucu","Alanyaspor","0","2","A","0","1","A","8","10","3","3","14","21","4","3","5","1","0","0","4.2","Ankaragucu","Alanyaspor","2018/19",29.3,38,"0.649","20560",10242,0.498151751,0,"0",29.2,29,0.63,"10128","4888",0
"T1",0028-01-20,"Buyuksehyr","Kasimpasa","2","0","H","1","0","H","16","9","5","2","18","9","7","2","2","0","0","0","1.53","Buyuksehyr","Kasimpasa","2018/19",30.4,26,"0.641","17156",4050,0.236069014,0,"0",26.5,27,0.741,"13856","2734",0
"T1",0028-01-20,"Fenerbahce","Yeni Malatyaspor","3","2","H","2","2","D","19","8","8","4","21","20","6","4","6","4","0","0","1.61","Fenerbahce","Yeni Malatyaspor","2018/19",28.6,32,"0.633","47834",35798,0.748379814,0,"0",27.7,29,0.548,"25745","7911",0
"T1",0001-02-20,"Fenerbahce","Goztep","2","0","H","1","0","H","12","6","4","3","16","15","3","2","3","3","0","1","1.72","Fenerbahce","Goztep","2018/19",28.6,32,"0.633","47834",35798,0.748379814,0,"0",29.2,26,0.672,"19713","7942",0
"T1",0002-02-20,"Alanyaspor","Galatasaray","1","1","D","1","0","H","13","5","7","3","22","18","2","3","3","5","0","0","3.3","Alanyaspor","Galatasaray","2018/19",29.2,29,"0.63","10128",4888,0.482622433,0,"0",27.7,33,0.816,"52223","36166",0
"T1",0002-02-20,"Kasimpasa","Sivasspor","1","3","A","1","1","D","5","21","3","8","15","10","3","11","3","0","0","0","2.1","Kasimpasa","Sivasspor","2018/19",26.5,27,"0.741","13856",2734,0.197315242,0,"0",29,25,0.553,"27532","8400",0
"T1",0002-02-20,"Trabzonspor","Ankaragucu","1","0","H","1","0","H","21","13","8","5","19","17","2","5","4","3","0","0","1.3","Trabzonspor","Ankaragucu","2018/19",26.8,28,"0.591","40782",25687,0.629861213,0,"0",29.3,38,0.649,"20560","10242",0
"T1",0002-02-20,"Yeni Malatyaspor","Kayserispor","1","1","D","1","1","D","7","7","5","4","11","16","4","3","0","3","0","0","2","Yeni Malatyaspor","Kayserispor","2018/19",27.7,29,"0.548","25745",7911,0.307282968,0,"0",29.1,26,0.637,"32864","9869",0
"T1",0003-02-20,"Akhisar Belediyespor","Buyuksehyr","0","3","A","0","2","A","22","18","6","6","14","17","5","3","4","3","0","0","6.5","Akhisar Belediyespor","Buyuksehyr","2018/19",29.5,33,"0.558","12139",5598,0.46115825,0,"0",30.4,26,0.641,"17156","4050",0
"T1",0003-02-20,"Antalyaspor","Besiktas","2","6","A","0","3","A","11","13","4","7","12","14","7","7","3","2","0","0","5","Antalyaspor","Besiktas","2018/19",28.3,31,"0.563","32537",9901,0.30429972,0,"0",29.3,30,0.662,"41188","29872",0
"T1",0003-02-20,"Erzurum BB","Rizespor","0","1","A","0","0","D","10","6","2","1","15","14","17","1","1","1","0","0","2.3","Erzurum BB","Rizespor","2018/19",28.2,30,"0.593","23700",12524,0.528438819,0,"0",26.6,31,0.727,"15332","8469",0
"T1",0004-02-20,"Bursaspor","Konyaspor","0","0","D","0","0","D","17","4","3","3","11","15","4","4","0","2","0","0","2.37","Bursaspor","Konyaspor","2018/19",25.8,31,"0.425","43331",21358,0.492903464,0,"0",28.3,26,0.62,"42000","17472",0
"T1",0008-02-20,"Kayserispor","Fenerbahce","1","0","H","0","0","D","13","8","5","2","15","18","3","5","2","5","0","2","3.5","Kayserispor","Fenerbahce","2018/19",29.1,26,"0.637","32864",9869,0.300298199,0,"0",28.6,32,0.633,"47834","35798",0
"T1",0009-02-20,"Besiktas","Bursaspor","2","0","H","1","0","H","11","8","7","3","17","14","4","3","1","1","0","0","1.53","Besiktas","Bursaspor","2018/19",29.3,30,"0.662","41188",29872,0.725259784,0,"0",25.8,31,0.425,"43331","21358",0
"T1",0009-02-20,"Buyuksehyr","Erzurum BB","1","1","D","1","0","H","9","13","2","2","21","12","3","6","3","1","0","0","1.28","Buyuksehyr","Erzurum BB","2018/19",30.4,26,"0.641","17156",4050,0.236069014,0,"0",28.2,30,0.593,"23700","12524",0
"T1",0009-02-20,"Rizespor","Antalyaspor","1","1","D","1","0","H","20","25","5","4","15","13","7","8","2","1","0","0","1.75","Rizespor","Antalyaspor","2018/19",26.6,31,"0.727","15332",8469,0.552374119,0,"0",28.3,31,0.563,"32537","9901",0
"T1",0010-02-20,"Galatasaray","Trabzonspor","3","1","H","2","1","H","18","14","9","4","17","12","4","9","4","1","0","0","1.75","Galatasaray","Trabzonspor","2018/19",27.7,33,"0.816","52223",36166,0.692530111,0,"0",26.8,28,0.591,"40782","25687",0
"T1",0010-02-20,"Goztep","Alanyaspor","3","2","H","2","1","H","14","14","7","6","13","14","1","5","8","4","1","0","2.37","Goztep","Alanyaspor","2018/19",29.2,26,"0.672","19713",7942,0.402881347,0,"0",29.2,29,0.63,"10128","4888",0
"T1",0010-02-20,"Konyaspor","Yeni Malatyaspor","1","1","D","0","0","D","8","8","4","3","12","18","4","1","0","0","0","0","1.83","Konyaspor","Yeni Malatyaspor","2018/19",28.3,26,"0.62","42000",17472,0.416,0,"0",27.7,29,0.548,"25745","7911",0
"T1",0011-02-20,"Ankaragucu","Kasimpasa","3","0","H","1","0","H","8","15","5","2","16","12","4","4","3","1","0","0","3.4","Ankaragucu","Kasimpasa","2018/19",29.3,38,"0.649","20560",10242,0.498151751,0,"0",26.5,27,0.741,"13856","2734",0
"T1",0011-02-20,"Sivasspor","Akhisar Belediyespor","2","1","H","1","0","H","13","13","6","3","18","13","3","8","4","2","1","0","1.75","Sivasspor","Akhisar Belediyespor","2018/19",29,25,"0.553","27532",8400,0.305099521,0,"0",29.5,33,0.558,"12139","5598",0
"T1",0015-02-20,"Yeni Malatyaspor","Besiktas","1","2","A","0","0","D","4","18","1","7","8","20","3","10","1","1","1","0","4","Yeni Malatyaspor","Besiktas","2018/19",27.7,29,"0.548","25745",7911,0.307282968,0,"0",29.3,30,0.662,"41188","29872",0
"T1",0016-02-20,"Akhisar Belediyespor","Ankaragucu","0","0","D","0","0","D","17","9","8","2","11","23","9","0","4","4","0","1","1.8","Akhisar Belediyespor","Ankaragucu","2018/19",29.5,33,"0.558","12139",5598,0.46115825,0,"0",29.3,38,0.649,"20560","10242",0
"T1",0016-02-20,"Bursaspor","Rizespor","0","2","A","0","1","A","17","5","2","5","14","22","8","4","3","2","0","0","1.83","Bursaspor","Rizespor","2018/19",25.8,31,"0.425","43331",21358,0.492903464,0,"0",26.6,31,0.727,"15332","8469",0
"T1",0016-02-20,"Fenerbahce","Konyaspor","1","1","D","1","1","D","17","3","3","2","16","10","11","3","3","1","0","1","1.9","Fenerbahce","Konyaspor","2018/19",28.6,32,"0.633","47834",35798,0.748379814,0,"0",28.3,26,0.62,"42000","17472",0
"T1",0017-02-20,"Erzurum BB","Sivasspor","4","2","H","2","1","H","12","18","6","6","15","13","2","5","2","5","0","0","2.3","Erzurum BB","Sivasspor","2018/19",28.2,30,"0.593","23700",12524,0.528438819,0,"0",29,25,0.553,"27532","8400",0
"T1",0017-02-20,"Kasimpasa","Galatasaray","1","4","A","1","2","A","13","10","5","6","16","10","8","4","3","5","0","0","4.5","Kasimpasa","Galatasaray","2018/19",26.5,27,"0.741","13856",2734,0.197315242,0,"0",27.7,33,0.816,"52223","36166",0
"T1",0017-02-20,"Kayserispor","Goztep","2","1","H","1","0","H","15","8","4","2","10","10","2","5","4","1","0","0","2.1","Kayserispor","Goztep","2018/19",29.1,26,"0.637","32864",9869,0.300298199,0,"0",29.2,26,0.672,"19713","7942",0
"T1",0017-02-20,"Trabzonspor","Alanyaspor","0","2","A","0","0","D","13","10","2","6","17","17","4","2","1","2","0","0","1.9","Trabzonspor","Alanyaspor","2018/19",26.8,28,"0.591","40782",25687,0.629861213,0,"0",29.2,29,0.63,"10128","4888",0
"T1",0018-02-20,"Antalyaspor","Buyuksehyr","0","1","A","0","1","A","8","17","3","8","12","15","8","5","3","2","0","0","5.5","Antalyaspor","Buyuksehyr","2018/19",28.3,31,"0.563","32537",9901,0.30429972,0,"0",30.4,26,0.641,"17156","4050",0
"T1",0022-02-20,"Goztep","Trabzonspor","1","3","A","0","1","A","8","13","1","6","13","9","10","3","2","1","0","0","2.4","Goztep","Trabzonspor","2018/19",29.2,26,"0.672","19713",7942,0.402881347,0,"0",26.8,28,0.591,"40782","25687",0
"T1",0022-02-20,"Rizespor","Yeni Malatyaspor","3","0","H","1","0","H","14","11","6","3","11","18","3","2","2","3","0","0","1.85","Rizespor","Yeni Malatyaspor","2018/19",26.6,31,"0.727","15332",8469,0.552374119,0,"0",27.7,29,0.548,"25745","7911",0
"T1",0023-02-20,"Alanyaspor","Kasimpasa","3","0","H","1","0","H","19","5","9","2","16","16","5","6","3","2","0","1","1.75","Alanyaspor","Kasimpasa","2018/19",29.2,29,"0.63","10128",4888,0.482622433,0,"0",26.5,27,0.741,"13856","2734",0
"T1",0023-02-20,"Buyuksehyr","Bursaspor","3","0","H","2","0","H","11","14","6","3","13","13","3","5","0","2","0","0","1.5","Buyuksehyr","Bursaspor","2018/19",30.4,26,"0.641","17156",4050,0.236069014,0,"0",25.8,31,0.425,"43331","21358",0
"T1",0023-02-20,"Sivasspor","Antalyaspor","1","2","A","0","2","A","11","8","4","4","17","9","7","5","1","2","0","0","1.66","Sivasspor","Antalyaspor","2018/19",29,25,"0.553","27532",8400,0.305099521,0,"0",28.3,31,0.563,"32537","9901",0
"T1",0024-02-20,"Ankaragucu","Erzurum BB","2","1","H","1","0","H","14","14","6","6","23","12","2","6","2","2","0","1","2.5","Ankaragucu","Erzurum BB","2018/19",29.3,38,"0.649","20560",10242,0.498151751,0,"0",28.2,30,0.593,"23700","12524",0
"T1",0024-02-20,"Galatasaray","Akhisar Belediyespor","1","0","H","0","0","D","21","4","6","1","15","24","15","2","2","6","0","0","1.28","Galatasaray","Akhisar Belediyespor","2018/19",27.7,33,"0.816","52223",36166,0.692530111,0,"0",29.5,33,0.558,"12139","5598",0
"T1",0024-02-20,"Konyaspor","Kayserispor","0","1","A","0","0","D","8","10","1","2","7","10","6","4","2","1","0","0","2.05","Konyaspor","Kayserispor","2018/19",28.3,26,"0.62","42000",17472,0.416,0,"0",29.1,26,0.637,"32864","9869",0
"T1",0025-02-20,"Besiktas","Fenerbahce","3","3","D","3","0","H","9","17","5","4","22","19","3","5","2","4","0","0","1.75","Besiktas","Fenerbahce","2018/19",29.3,30,"0.662","41188",29872,0.725259784,0,"0",28.6,32,0.633,"47834","35798",0
"T1",0001-03-20,"Antalyaspor","Ankaragucu","2","4","A","2","3","A","17","10","5","4","8","23","4","4","3","6","0","0","1.9","Antalyaspor","Ankaragucu","2018/19",28.3,31,"0.563","32537",9901,0.30429972,0,"0",29.3,38,0.649,"20560","10242",0
"T1",0002-03-20,"Bursaspor","Sivasspor","3","2","H","1","1","D","12","4","5","3","21","10","7","1","3","1","0","0","2.1","Bursaspor","Sivasspor","2018/19",25.8,31,"0.425","43331",21358,0.492903464,0,"0",29,25,0.553,"27532","8400",0
"T1",0002-03-20,"Fenerbahce","Rizespor","3","2","H","2","1","H","22","9","7","4","13","13","9","2","2","4","0","1","1.6","Fenerbahce","Rizespor","2018/19",28.6,32,"0.633","47834",35798,0.748379814,0,"0",26.6,31,0.727,"15332","8469",0
"T1",0002-03-20,"Kayserispor","Besiktas","2","2","D","0","1","A","14","10","5","4","16","11","4","7","3","3","0","0","3.75","Kayserispor","Besiktas","2018/19",29.1,26,"0.637","32864",9869,0.300298199,0,"0",29.3,30,0.662,"41188","29872",0
"T1",0003-03-20,"Erzurum BB","Galatasaray","1","1","D","1","0","H","18","14","6","4","11","11","6","9","0","1","0","0","3.75","Erzurum BB","Galatasaray","2018/19",28.2,30,"0.593","23700",12524,0.528438819,0,"0",27.7,33,0.816,"52223","36166",0
"T1",0003-03-20,"Konyaspor","Goztep","1","1","D","1","0","H","13","12","7","2","14","11","3","5","3","4","0","1","2","Konyaspor","Goztep","2018/19",28.3,26,"0.62","42000",17472,0.416,0,"0",29.2,26,0.672,"19713","7942",0
