"Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","avg_age_home","players_used_home","foreigners_home","stadium_size","avg_attendance","occupancy","avg_age_away","players_used_away","foreigners_away","season","league","spi1","spi2","prob1","prob2","probtie","proj_score1","proj_score2","importance1","importance2","xg1","xg2","nsxg1","nsxg2","adj_score1","adj_score2","yel_card_spread","rating_diff","xg_diff","age_diff","red_card_spread","importance_diff","covid","home_win","away_win","draw","home_points","away_points","yel_card_ratio_home","red_card_ratio_home","yel_card_ratio_away","red_card_ratio_away","home_points_percentage_total","away_points_percentage_total","shots_ratio_home","shots_ratio_away","goal_diff","diff_point"
2019-04-21,"Cardiff","Liverpool",0,2,"A",7,17,2,6,6,5,5,10,1,1,0,0,27.3,25,0.657,"33280","31408",0.94375,26.2,23,0.777,2018,"Barclays Premier League",58.28,93.55,0.0745,0.7722,0.1533,0.69,2.6,81,100,1.12,2.84,0.74,2.47,0,1.82,0,-35.27,-1.72,1.1,0,-19,0,0,1,0,0,3,0.166666666666667,0.166666666666667,0.2,0,0,1,0.285714285714286,0.352941176470588,-2,-3
2019-04-21,"Everton","Man United",4,0,"H",15,7,8,1,11,7,10,2,1,1,0,0,25.5,23,0.633,"39,571","39043",0.986656895,26,28,0.662,2018,"Barclays Premier League",73.26,78.53,0.3218,0.41,0.2682,1.33,1.53,0,58.6,1.61,0.38,0.97,0.72,4.2,0,0,-5.27,1.23,-0.5,0,-58.6,0,1,0,0,3,0,0.0909090909090909,0.0909090909090909,0.142857142857143,0,1,0,0.533333333333333,0.142857142857143,4,3
2019-04-22,"Chelsea","Burnley",2,2,"D",22,6,9,3,9,4,10,1,2,1,0,0,27.1,24,0.93,"40853","40441",0.989915061,27.9,23,0.298,2018,"Barclays Premier League",84.85,66.76,0.7527,0.0789,0.1684,2.4,0.64,100,0.1,1.5,0.81,2.78,0.38,2.1,2.1,1,18.09,0.69,-0.799999999999997,0,99.9,0,0,0,1,1,1,0.222222222222222,0.222222222222222,0.25,0,0.5,0.5,0.409090909090909,0.5,0,0
2019-04-23,"Tottenham","Brighton",1,0,"H",29,6,5,1,7,13,6,3,1,2,0,0,26.6,28,0.679,"62062","54216",0.873578035,27.2,21,0.707,2018,"Barclays Premier League",84.36,56.21,0.8326,0.0361,0.1312,2.52,0.36,74.2,32.4,1.48,0.2,2.36,0.23,1.05,0,-1,28.15,1.28,-0.599999999999998,0,41.8,0,1,0,0,3,0,0.142857142857143,0.142857142857143,0.153846153846154,0,1,0,0.172413793103448,0.166666666666667,1,3
2019-04-23,"Watford","Southampton",1,1,"D",15,8,4,4,10,14,3,4,5,2,0,0,27.9,25,0.755,"21577","20016",0.927654447,25.4,30,0.554,2018,"Barclays Premier League",68.94,67.84,0.4248,0.3121,0.2631,1.6,1.34,0,0.4,1.75,1.93,1.92,0.87,1.05,1.05,3,1.09999999999999,-0.18,2.5,0,-0.4,0,0,0,1,1,1,0.5,0.5,0.142857142857143,0,0.5,0.5,0.266666666666667,0.5,0,0
2019-04-24,"Man United","Man City",0,2,"A",12,8,1,5,10,10,1,1,2,2,0,0,26,28,0.662,"74879","74498",0.994911791,26.4,21,0.778,2018,"Barclays Premier League",76.84,94.68,0.1526,0.65,0.1973,1.07,2.38,63.2,100,0.55,0.62,1.16,2.8,0,2.1,0,-17.84,-0.07,-0.399999999999999,0,-36.8,0,0,1,0,0,3,0.2,0.2,0.2,0,0,1,0.0833333333333333,0.625,-2,-3
2019-04-24,"Wolves","Arsenal",3,1,"H",11,11,3,1,12,9,5,5,2,3,0,0,25.4,21,0.808,"32050","31025",0.968018721,26.4,28,0.94,2018,"Barclays Premier League",69.87,80.8,0.2307,0.5152,0.2541,1.1,1.76,0,100,0.95,1.02,0.86,1.85,3.15,1.05,-1,-10.93,-0.0700000000000001,-1,0,-100,0,1,0,0,3,0,0.166666666666667,0.166666666666667,0.333333333333333,0,1,0,0.272727272727273,0.0909090909090909,2,3
2019-04-26,"Liverpool","Huddersfield",5,0,"H",21,5,7,1,5,14,4,4,0,0,0,0,26.2,23,0.777,"54,074","52983",0.979823945,25.9,31,0.794,2018,"Barclays Premier League",93.6,51.84,0.9344,0.0087,0.057,3.34,0.2,98.8,0,3.37,0.2,2.07,0.19,4.93,0,0,41.76,3.17,0.300000000000001,0,98.8,0,1,0,0,3,0,0,0,0,0,1,0,0.333333333333333,0.2,5,3
2019-04-27,"Brighton","Newcastle",1,1,"D",9,9,2,1,7,10,7,4,2,3,0,0,27.2,21,0.707,"30,666","30426",0.992173743,26.6,24,0.826,2018,"Barclays Premier League",56.38,67.48,0.3471,0.3479,0.3051,1.15,1.15,24.2,0,1.31,0.39,1.67,0.98,1.05,1.05,-1,-11.1,0.92,0.599999999999998,0,24.2,0,0,0,1,1,1,0.285714285714286,0.285714285714286,0.3,0,0.5,0.5,0.222222222222222,0.111111111111111,0,0
2019-04-27,"Crystal Palace","Everton",0,0,"D",8,22,0,3,9,15,5,10,2,0,0,0,27.2,26,0.705,"26047","25455",0.977271855,25.5,23,0.633,2018,"Barclays Premier League",71.78,75.05,0.3834,0.3332,0.2834,1.36,1.25,0,0,0.3,1.36,0.55,1.8,0,0,2,-3.27,-1.06,1.7,0,0,0,0,0,1,1,1,0.222222222222222,0.222222222222222,0,0,0.5,0.5,0,0.136363636363636,0,0
2019-04-27,"Fulham","Cardiff",1,0,"H",8,13,2,8,10,8,10,3,0,0,0,0,25.8,28,0.76,"19,000","24371",1.282684211,27.3,25,0.657,2018,"Barclays Premier League",59.3,58.27,0.4114,0.3101,0.2785,1.44,1.22,0,61.7,0.42,1.19,1.57,1.05,1.05,0,0,1.02999999999999,-0.77,-1.5,0,-61.7,0,1,0,0,3,0,0,0,0,0,1,0,0.25,0.615384615384615,1,3
2019-04-27,"Southampton","Bournemouth",3,3,"D",22,9,7,5,8,9,9,3,2,1,0,0,25.4,30,0.554,"32384","30139",0.930675642,26.2,28,0.522,2018,"Barclays Premier League",68,65.73,0.4208,0.3191,0.26,1.62,1.39,0.2,0,2.75,2.22,2.14,1.21,3.15,3.15,1,2.27,0.53,-0.800000000000001,0,0.2,0,0,0,1,1,1,0.25,0.25,0.111111111111111,0,0.5,0.5,0.318181818181818,0.555555555555556,0,0
2019-04-27,"Tottenham","West Ham",0,1,"A",14,16,4,7,3,8,2,7,0,2,0,0,26.6,28,0.679,"62062","54216",0.873578035,27.7,26,0.747,2018,"Barclays Premier League",84.53,62.88,0.7612,0.0757,0.1631,2.46,0.64,40.4,0,1.73,1.04,1.83,0.86,0,1.05,-2,21.65,0.69,-1.1,0,40.4,0,0,1,0,0,3,0,0,0.25,0,0,1,0.285714285714286,0.4375,-1,-3
2019-04-27,"Watford","Wolves",1,2,"A",10,11,1,4,10,11,4,5,3,2,0,0,27.9,25,0.755,"21577","20016",0.927654447,25.4,21,0.808,2018,"Barclays Premier League",68.81,70.5,0.3987,0.3257,0.2756,1.45,1.28,0,0,1.04,2.18,1.39,1.47,1.05,2.1,1,-1.69,-1.14,2.5,0,0,0,0,1,0,0,3,0.3,0.3,0.181818181818182,0,0,1,0.1,0.363636363636364,-1,-3
2019-04-28,"Burnley","Man City",0,1,"A",2,25,0,7,5,7,0,6,1,1,0,0,27.9,23,0.298,"21994","20534",0.93361826,26.4,21,0.778,2018,"Barclays Premier League",67.14,94.57,0.067,0.7916,0.1415,0.68,2.73,0,100,0.06,2.55,0.4,2.92,0,1.05,0,-27.43,-2.49,1.5,0,-100,0,0,1,0,0,3,0.2,0.2,0.142857142857143,0,0,1,0,0.28,-1,-3
2019-04-28,"Leicester","Arsenal",3,0,"H",24,6,12,1,13,13,8,6,3,1,0,1,25.9,25,0.547,"32273","31851",0.986924054,26.4,28,0.94,2018,"Barclays Premier League",72.17,80.21,0.2654,0.4809,0.2537,1.25,1.75,0,100,3.78,0.71,2.81,0.91,1.77,0,2,-8.03999999999999,3.07,-0.5,-1,-100,0,1,0,0,3,0,0.230769230769231,0.230769230769231,0.0769230769230769,0.0769230769230769,1,0,0.5,0.166666666666667,3,3
2019-04-28,"Man United","Chelsea",1,1,"D",7,16,5,3,9,14,6,6,3,2,0,0,26,28,0.662,"74879","74498",0.994911791,27.1,24,0.93,2018,"Barclays Premier League",76.54,84.53,0.3421,0.4014,0.2565,1.49,1.63,100,100,1.21,1.86,1.27,1.3,1.05,1.05,1,-7.98999999999999,-0.65,-1.1,0,0,0,0,0,1,1,1,0.333333333333333,0.333333333333333,0.142857142857143,0,0.5,0.5,0.714285714285714,0.1875,0,0
2019-05-03,"Everton","Burnley",2,0,"H",20,5,6,1,8,9,8,1,0,2,0,0,25.5,23,0.633,"39,571","39043",0.986656895,27.9,23,0.298,2018,"Barclays Premier League",76.29,66.4,0.4491,0.2697,0.2813,1.47,1.08,0,0,1.61,0.7,1.29,1.01,2.1,0,-2,9.89,0.91,-2.4,0,0,0,1,0,0,3,0,0,0,0.222222222222222,0,1,0,0.3,0.2,2,3
2019-05-04,"Bournemouth","Tottenham",1,0,"H",20,11,6,5,11,12,10,6,1,5,0,2,26.2,28,0.522,"11329","10532",0.929649572,26.6,28,0.679,2018,"Barclays Premier League",65.39,83.33,0.2201,0.542,0.2379,1.16,1.94,0,52.5,2.27,0.79,2.18,1.02,0.84,0,-4,-17.94,1.48,-0.400000000000002,-2,-52.5,0,1,0,0,3,0,0.0909090909090909,0.0909090909090909,0.416666666666667,0.166666666666667,1,0,0.3,0.454545454545455,1,3
2019-05-04,"Cardiff","Crystal Palace",2,3,"A",18,21,8,7,14,11,10,5,0,0,0,0,27.3,25,0.657,"33280","31408",0.94375,27.2,26,0.705,2018,"Barclays Premier League",58.7,70.87,0.331,0.3787,0.2903,1.2,1.3,23.9,0,1.64,1.88,2.58,2.35,2.1,3.15,0,-12.17,-0.24,0.100000000000001,0,23.9,0,0,1,0,0,3,0,0,0,0,0,1,0.444444444444444,0.333333333333333,-1,-3
2019-05-04,"Newcastle","Liverpool",2,3,"A",14,11,7,4,10,4,2,3,1,1,0,0,26.6,24,0.826,"52338","51121",0.976747296,26.2,23,0.777,2018,"Barclays Premier League",66.75,93.43,0.0786,0.7542,0.1672,0.64,2.42,0,97.7,1.43,1.63,0.69,1.92,2.1,3.15,0,-26.68,-0.2,0.400000000000002,0,-97.7,0,0,1,0,0,3,0.1,0.1,0.25,0,0,1,0.5,0.363636363636364,-1,-3
2019-05-04,"West Ham","Southampton",3,0,"H",17,11,6,1,2,11,2,7,1,1,0,0,27.7,26,0.747,"60000","58336",0.972266667,25.4,30,0.554,2018,"Barclays Premier League",64.18,67.71,0.3891,0.3488,0.2621,1.55,1.45,0,0,1.39,0.44,0.95,1.33,3.1,0,0,-3.52999999999999,0.95,2.3,0,0,0,1,0,0,3,0,0.5,0.5,0.0909090909090909,0,1,0,0.352941176470588,0.0909090909090909,3,3
2019-05-04,"Wolves","Fulham",1,0,"H",19,6,6,2,10,15,7,1,1,3,0,0,25.4,21,0.808,"32050","31025",0.968018721,25.8,28,0.76,2018,"Barclays Premier League",71.55,59.31,0.4614,0.2671,0.2714,1.56,1.13,0,0,2.21,0.49,1.94,0.69,1.05,0,-2,12.24,1.72,-0.400000000000002,0,0,0,1,0,0,3,0,0.1,0.1,0.2,0,1,0,0.315789473684211,0.333333333333333,1,3
2019-05-05,"Arsenal","Brighton",1,1,"D",20,11,8,5,9,14,16,3,5,2,0,0,26.4,28,0.94,"60704","59899",0.98673893,27.2,21,0.707,2018,"Barclays Premier League",78.65,57.2,0.7961,0.0539,0.15,2.45,0.48,100,0,2.37,2.05,2.74,1.32,1.05,1.05,3,21.45,0.32,-0.800000000000001,0,100,0,0,0,1,1,1,0.555555555555556,0.555555555555556,0.142857142857143,0,0.5,0.5,0.4,0.454545454545455,0,0
2019-05-05,"Chelsea","Watford",3,0,"H",19,15,9,3,6,12,6,6,0,1,0,0,27.1,24,0.93,"40853","40441",0.989915061,27.9,25,0.755,2018,"Barclays Premier League",84.99,67.58,0.7433,0.0862,0.1705,2.43,0.7,100,0,2.88,1.1,2.35,2.18,3.04,0,-1,17.41,1.78,-0.799999999999997,0,100,0,1,0,0,3,0,0,0,0.0833333333333333,0,1,0,0.473684210526316,0.2,3,3
2019-05-05,"Huddersfield","Man United",1,1,"D",7,23,3,7,10,10,3,7,1,1,0,0,25.9,31,0.794,"24500","23340",0.952653061,26,28,0.662,2018,"Barclays Premier League",51.35,76.47,0.1666,0.596,0.2374,0.88,1.89,0,37.2,0.84,1.94,0.77,3.77,1.05,1.05,0,-25.12,-1.1,-0.100000000000001,0,-37.2,0,0,0,1,1,1,0.1,0.1,0.1,0,0.5,0.5,0.428571428571429,0.304347826086957,0,0
2019-05-06,"Man City","Leicester",1,0,"H",19,7,5,2,12,5,11,0,3,2,0,0,26.4,21,0.778,"55017","54130",0.983877711,25.9,25,0.547,2018,"Barclays Premier League",94.49,74.37,0.885,0.0204,0.0946,2.86,0.29,100,0,1.37,0.54,2.26,0.4,1.05,0,1,20.12,0.83,0.5,0,100,0,1,0,0,3,0,0.25,0.25,0.4,0,1,0,0.263157894736842,0.285714285714286,1,3
2019-05-12,"Brighton","Man City",1,4,"A",6,20,2,9,12,8,2,6,0,0,0,0,27.2,21,0.707,"30,666","30426",0.992173743,26.4,21,0.778,2018,"Barclays Premier League",58.23,94.24,0.0346,0.8527,0.1127,0.43,2.8,0,100,0.67,2.11,0.33,3.74,1.05,4.16,0,-36.01,-1.44,0.800000000000001,0,-100,0,0,1,0,0,3,0,0,0,0,0,1,0.333333333333333,0.45,-3,-3
2019-05-12,"Burnley","Arsenal",1,3,"A",14,17,5,6,11,3,4,5,5,1,0,0,27.9,23,0.298,"21994","20534",0.93361826,26.4,28,0.94,2018,"Barclays Premier League",66.06,77.72,0.3295,0.4169,0.2536,1.48,1.68,0,0.5,1.71,2.86,2.23,2.25,1.05,2.63,4,-11.66,-1.15,1.5,0,-0.5,0,0,1,0,0,3,0.454545454545455,0.454545454545455,0.333333333333333,0,0,1,0.357142857142857,0.352941176470588,-2,-3
2019-05-12,"Crystal Palace","Bournemouth",5,3,"H",17,16,8,8,11,8,4,4,3,0,0,0,27.2,26,0.705,"26047","25455",0.977271855,26.2,28,0.522,2018,"Barclays Premier League",70.33,67.16,0.4222,0.322,0.2559,1.67,1.43,0,0,2.69,2.17,1.29,1.77,4.99,3.15,3,3.17,0.52,1,0,0,0,1,0,0,3,0,0.272727272727273,0.272727272727273,0,0,1,0,0.470588235294118,0.5,2,3
2019-05-12,"Fulham","Newcastle",0,4,"A",16,13,2,6,6,8,5,5,1,0,0,0,25.8,28,0.76,"19,000","24371",1.282684211,26.6,24,0.826,2018,"Barclays Premier League",58.81,67.54,0.3598,0.3555,0.2847,1.3,1.29,0,0,0.76,2.06,2.03,1.19,0,3.69,1,-8.73,-1.3,-0.800000000000001,0,0,0,0,1,0,0,3,0.166666666666667,0.166666666666667,0,0,0,1,0.125,0.461538461538462,-4,-3
2019-05-12,"Leicester","Chelsea",0,0,"D",9,14,3,4,9,8,4,5,0,1,0,0,25.9,25,0.547,"32273","31851",0.986924054,27.1,24,0.93,2018,"Barclays Premier League",74.79,84.48,0.3403,0.3888,0.2709,1.36,1.47,0,0,0.42,1.44,0.89,1.71,0,0,-1,-9.69,-1.02,-1.2,0,0,0,0,0,1,1,1,0,0,0.125,0,0.5,0.5,0.333333333333333,0.285714285714286,0,0
2019-05-12,"Liverpool","Wolves",2,0,"H",13,7,5,2,3,11,4,1,0,2,0,0,26.2,23,0.777,"54,074","52983",0.979823945,25.4,21,0.808,2018,"Barclays Premier League",93.31,72.23,0.8453,0.0351,0.1196,2.69,0.4,58.9,0,2,1.09,1.18,1.12,1.82,0,-2,21.08,0.91,0.800000000000001,0,58.9,0,1,0,0,3,0,0,0,0.181818181818182,0,1,0,0.384615384615385,0.285714285714286,2,3
2019-05-12,"Man United","Cardiff",0,2,"A",26,13,10,4,9,6,11,2,3,3,0,0,26,28,0.662,"74879","74498",0.994911791,27.3,25,0.657,2018,"Barclays Premier League",76.84,58.35,0.5125,0.2351,0.2524,1.78,1.13,0,0,1.95,1.66,3.17,0.63,0,2.1,0,18.49,0.29,-1.3,0,0,0,0,1,0,0,3,0.333333333333333,0.333333333333333,0.5,0,0,1,0.384615384615385,0.307692307692308,-2,-3
2019-05-12,"Southampton","Huddersfield",1,1,"D",10,10,3,3,8,6,4,3,0,1,0,0,25.4,30,0.554,"32384","30139",0.930675642,25.9,31,0.794,2018,"Barclays Premier League",66.77,50.81,0.4893,0.239,0.2718,1.58,1.02,0,0,0.96,1.02,1.38,0.48,1.05,1.05,-1,15.96,-0.0600000000000001,-0.5,0,0,0,0,0,1,1,1,0,0,0.166666666666667,0,0.5,0.5,0.3,0.3,0,0
2019-05-12,"Tottenham","Everton",2,2,"D",11,17,3,9,10,13,7,4,0,2,0,0,26.6,28,0.679,"62062","54216",0.873578035,25.5,23,0.633,2018,"Barclays Premier League",83.51,76.69,0.4852,0.2388,0.276,1.54,1,0.8,0,0.86,2.43,0.84,1.34,2.1,2.1,-2,6.82000000000001,-1.57,1.1,0,0.8,0,0,0,1,1,1,0,0,0.153846153846154,0,0.5,0.5,0.272727272727273,0.529411764705882,0,0
2019-05-12,"Watford","West Ham",1,4,"A",17,16,8,9,10,10,7,2,1,0,1,0,27.9,25,0.755,"21577","20016",0.927654447,27.7,26,0.747,2018,"Barclays Premier League",67.32,65.35,0.4209,0.3211,0.258,1.64,1.41,0,0,2.07,2.86,2.24,1.91,1.05,3.6,1,1.97,-0.79,0.199999999999999,1,0,0,0,1,0,0,3,0.1,0.1,0,0,0,1,0.470588235294118,0.5625,-3,-3
2018-10-20,"Kasimpasa","Akhisar Belediyespor",5,0,"H",16,16,6,5,18,16,3,7,1,3,0,0,26.5,27,0.741,"13856","2734",0.197315242,29.5,33,0.558,2018,"Turkish Turkcell Super Lig",53.04,46,0.518,0.2573,0.2248,1.97,1.34,23.9,31.7,NA,NA,NA,NA,NA,NA,-2,7.04,NA,-3,0,-7.8,0,1,0,0,3,0,0.0555555555555556,0.0555555555555556,0.1875,0,1,0,0.375,0.3125,5,3
2018-10-20,"Sivasspor","Fenerbahce",0,0,"D",17,13,4,4,14,14,3,4,2,1,0,0,29,25,0.553,"27532","8400",0.305099521,28.6,32,0.633,2018,"Turkish Turkcell Super Lig",43.83,60.24,0.3009,0.4649,0.2341,1.43,1.82,33.7,19.8,NA,NA,NA,NA,NA,NA,1,-16.41,NA,0.399999999999999,0,13.9,0,0,0,1,1,1,0.142857142857143,0.142857142857143,0.0714285714285714,0,0.5,0.5,0.235294117647059,0.307692307692308,0,0
2018-10-21,"Alanyaspor","Antalyaspor",0,1,"A",12,10,0,3,15,14,7,4,3,4,1,0,29.2,29,0.63,"10128","4888",0.482622433,28.3,31,0.563,2018,"Turkish Turkcell Super Lig",44.49,42.77,0.4797,0.2682,0.252,1.63,1.16,28.7,19.7,NA,NA,NA,NA,NA,NA,-1,1.72,NA,0.899999999999999,1,9,0,0,1,0,0,3,0.2,0.2,0.285714285714286,0,0,1,0,0.3,-1,-3
2018-10-21,"Ankaragucu","Yeni Malatyaspor",1,0,"H",7,10,3,2,21,19,6,6,4,4,0,0,29.3,38,0.649,"20560","10242",0.498151751,27.7,29,0.548,2018,"Turkish Turkcell Super Lig",37.26,48.12,0.3631,0.3382,0.2987,1.12,1.07,43.4,15.3,NA,NA,NA,NA,NA,NA,0,-10.86,NA,1.6,0,28.1,0,1,0,0,3,0,0.19047619047619,0.19047619047619,0.210526315789474,0,1,0,0.428571428571429,0.2,1,3
2018-10-21,"Goztep","Besiktas",2,0,"H",10,10,5,2,18,14,5,6,3,2,0,0,29.2,26,0.672,"19713","7942",0.402881347,29.3,30,0.662,2018,"Turkish Turkcell Super Lig",47,66.81,0.228,0.5354,0.2366,1.1,1.81,15,66,NA,NA,NA,NA,NA,NA,1,-19.81,NA,-0.100000000000001,0,-51,0,1,0,0,3,0,0.166666666666667,0.166666666666667,0.142857142857143,0,1,0,0.5,0.2,2,3
2018-10-21,"Rizespor","Konyaspor",1,1,"D",9,14,3,4,20,21,3,7,2,0,1,0,26.6,31,0.727,"15332","8469",0.552374119,28.3,26,0.62,2018,"Turkish Turkcell Super Lig",41.12,51.06,0.3812,0.3516,0.2673,1.36,1.3,46.7,13.3,NA,NA,NA,NA,NA,NA,2,-9.94,NA,-1.7,1,33.4,0,0,0,1,1,1,0.1,0.1,0,0,0.5,0.5,0.333333333333333,0.285714285714286,0,0
2018-10-22,"Trabzonspor","Erzurum BB",0,0,"D",13,10,1,4,10,14,7,5,1,3,0,0,26.8,28,0.591,"40782","25687",0.629861213,28.2,30,0.593,2018,"Turkish Turkcell Super Lig",61.02,34.34,0.7491,0.0846,0.1663,2.33,0.64,39.9,43.9,NA,NA,NA,NA,NA,NA,-2,26.68,NA,-1.4,0,-4,0,0,0,1,1,1,0.1,0.1,0.214285714285714,0,0.5,0.5,0.0769230769230769,0.4,0,0
2018-10-26,"Bursaspor","Alanyaspor",2,0,"H",12,7,7,0,17,17,2,6,1,0,0,NA,25.8,31,0.425,"43331","21358",0.492903464,29.2,29,0.63,2018,"Turkish Turkcell Super Lig",43.81,42.81,0.4561,0.2482,0.2957,1.27,0.86,34.2,35.2,NA,NA,NA,NA,NA,NA,1,1,NA,-3.4,NA,-1,0,1,0,0,3,0,0.0588235294117647,0.0588235294117647,0,NA,1,0,0.583333333333333,0,2,3
2018-10-27,"Antalyaspor","Trabzonspor",1,1,"D",12,11,7,4,14,15,5,3,2,1,0,0,28.3,31,0.563,"32537","9901",0.30429972,26.8,28,0.591,2018,"Turkish Turkcell Super Lig",44.3,59.88,0.2905,0.4688,0.2407,1.33,1.74,13.8,34.5,NA,NA,NA,NA,NA,NA,1,-15.58,NA,1.5,0,-20.7,0,0,0,1,1,1,0.142857142857143,0.142857142857143,0.0666666666666667,0,0.5,0.5,0.583333333333333,0.363636363636364,0,0
2018-10-27,"Erzurum BB","Kasimpasa",1,1,"D",14,18,5,7,18,9,6,8,4,1,1,0,28.2,30,0.593,"23700","12524",0.528438819,26.5,27,0.741,2018,"Turkish Turkcell Super Lig",35.04,57.54,0.2467,0.5158,0.2375,1.18,1.8,42.7,45.2,NA,NA,NA,NA,NA,NA,3,-22.5,NA,1.7,1,-2.5,0,0,0,1,1,1,0.222222222222222,0.222222222222222,0.111111111111111,0,0.5,0.5,0.357142857142857,0.388888888888889,0,0
2018-10-27,"Konyaspor","Buyuksehyr",0,1,"A",9,7,1,4,11,15,3,2,1,0,0,0,28.3,26,0.62,"42000","17472",0.416,30.4,26,0.641,2018,"Turkish Turkcell Super Lig",51.02,66.14,0.2408,0.4812,0.278,0.91,1.41,18.1,73.9,NA,NA,NA,NA,NA,NA,1,-15.12,NA,-2.1,0,-55.8,0,0,1,0,0,3,0.0909090909090909,0.0909090909090909,0,0,0,1,0.111111111111111,0.571428571428571,-1,-3
2018-10-28,"Fenerbahce","Ankaragucu",1,3,"A",13,17,3,8,16,21,5,7,4,5,1,0,28.6,32,0.633,"47834","35798",0.748379814,29.3,38,0.649,2018,"Turkish Turkcell Super Lig",60.52,38.37,0.6574,0.1161,0.2265,1.78,0.59,23.1,30.8,NA,NA,NA,NA,NA,NA,-1,22.15,NA,-0.699999999999999,1,-7.7,0,0,1,0,0,3,0.25,0.25,0.238095238095238,0,0,1,0.230769230769231,0.470588235294118,-2,-3
2018-10-28,"Kayserispor","Sivasspor",2,0,"H",10,14,4,2,13,14,3,5,4,6,0,1,29.1,26,0.637,"32864","9869",0.300298199,29,25,0.553,2018,"Turkish Turkcell Super Lig",39.22,43.54,0.4183,0.3233,0.2584,1.5,1.29,48.9,39.1,NA,NA,NA,NA,NA,NA,-2,-4.32,NA,0.100000000000001,-1,9.8,0,1,0,0,3,0,0.307692307692308,0.307692307692308,0.428571428571429,0.0714285714285714,1,0,0.4,0.142857142857143,2,3
2018-10-28,"Yeni Malatyaspor","Galatasaray",2,0,"H",12,14,5,2,16,13,5,5,2,1,0,0,27.7,29,0.548,"25745","7911",0.307282968,27.7,33,0.816,2018,"Turkish Turkcell Super Lig",46.81,68.04,0.2064,0.5466,0.2471,0.94,1.69,17.2,78.9,NA,NA,NA,NA,NA,NA,1,-21.23,NA,0,0,-61.7,0,1,0,0,3,0,0.125,0.125,0.0769230769230769,0,1,0,0.416666666666667,0.142857142857143,2,3
