"season,""date"",""league_id"",""league"",""HomeTeam"",""AwayTeam"",""spi1"",""spi2"",""prob1"",""prob2"",""probtie"",""proj_score1"",""proj_score2"",""importance1"",""importance2"",""score1"",""score2"",""xg1"",""xg2"",""nsxg1"",""nsxg2"",""adj_score1"",""adj_score2"""
"2018,2019-03-30,1864,""Portuguese Liga"",""Benfica"",""Tondela"",77.91,39.17,0.8976,0.0181,0.0842,2.93,0.27,100,37.1,1,0,1.65,0.99,2.05,0.77,1.05,0"
"2018,2019-03-30,1864,""Portuguese Liga"",""Santa Clara"",""Guimaraes"",41.93,54.24,0.3281,0.3623,0.3097,1.02,1.09,0.2,0,1,0,0.85,0.44,0.54,1.42,1.05,0"
"2018,2019-03-31,1869,""Spanish Primera Division"",""Levante"",""Eibar"",65.05,79.32,0.3469,0.4089,0.2442,1.45,1.59,33.8,4.2,2,2,1.17,2.73,0.75,1.77,2.1,2.1"
"2018,2019-03-31,1849,""Dutch Eredivisie"",""NAC"",""VVV Venlo"",21.86,34.2,0.3131,0.3897,0.2972,1.18,1.35,16.3,2.1,1,1,NA,NA,NA,NA,NA,NA"
"2018,2019-03-31,1854,""Italy Serie A"",""Parma"",""Atalanta"",52.45,78.1,0.1647,0.6301,0.2053,1.04,2.21,2.8,46.2,1,3,0.7,3.95,0.27,2.71,1.05,2.63"
"2018,2019-03-31,1869,""Spanish Primera Division"",""Vallecano"",""Betis"",65.04,72.33,0.4243,0.3048,0.2708,1.38,1.13,38.4,8.9,1,1,2.4,0.47,1.44,0.9,1.05,1.05"
"2018,2019-03-31,1849,""Dutch Eredivisie"",""Zwolle"",""FC Emmen"",38.21,27.56,0.5132,0.2154,0.2714,1.68,0.99,9.9,57.9,3,0,NA,NA,NA,NA,NA,NA"
"2018,2019-03-31,1849,""Dutch Eredivisie"",""Utrecht"",""Feyenoord"",54.81,64.37,0.3646,0.3748,0.2605,1.61,1.63,0,0,3,2,NA,NA,NA,NA,NA,NA"
"2018,2019-03-31,1854,""Italy Serie A"",""Roma"",""Napoli"",74.2,82.32,0.3981,0.3493,0.2526,1.58,1.47,66.7,3.8,1,4,2.05,2.7,1.5,1.54,1.05,3.93"
"2018,2019-03-31,1843,""French Ligue 1"",""Dijon"",""Nice"",51.38,58.84,0.4152,0.2668,0.318,1.15,0.86,47,0.1,0,1,0.7,0.66,1.24,0.45,0,0.84"
"2018,2019-03-31,1854,""Italy Serie A"",""Frosinone"",""Spal"",51.71,56.94,0.3635,0.3414,0.2951,1.19,1.14,28.7,47.1,0,1,1.26,0.25,1.45,0.37,0,1.05"
"2018,2019-03-31,1854,""Italy Serie A"",""Fiorentina"",""Torino"",68.71,68.57,0.4317,0.2935,0.2748,1.44,1.14,0.5,17.5,1,1,2.13,0.48,1.62,1.4,1.05,1.05"
"2018,2019-03-31,1843,""French Ligue 1"",""Amiens"",""Bordeaux"",55.48,59.17,0.4123,0.2705,0.3172,1.15,0.87,15.7,1.1,0,0,0.79,0.51,1.32,0.68,0,0"
"2018,2019-03-31,1843,""French Ligue 1"",""Monaco"",""Caen"",61.3,47.23,0.5704,0.1616,0.268,1.54,0.68,11.8,39.8,0,1,1.56,0.6,2.07,0.6,0,1.05"
"2018,2019-03-31,2411,""Barclays Premier League"",""Cardiff"",""Chelsea"",57.61,85.31,0.143,0.6448,0.2122,0.89,2.13,54.7,86.6,1,2,0.47,2.15,1.43,1.88,1.05,2.1"
"2018,2019-03-31,1845,""German Bundesliga"",""Hannover"",""Schalke 04"",48.69,63.37,0.3101,0.4312,0.2587,1.31,1.59,17.8,16.9,0,1,0.96,0.69,1.77,0.75,0,1.05"
"2018,2019-03-31,1864,""Portuguese Liga"",""Maritimo"",""Nacional"",37,39.41,0.3938,0.3104,0.2958,1.22,1.05,29.3,45.4,3,2,1.94,2.31,1.45,1.41,3.15,2.1"
"2018,2019-03-31,1869,""Spanish Primera Division"",""Sevilla"",""Valencia"",81.44,81.94,0.5137,0.2436,0.2427,1.72,1.11,100,72.3,0,1,0.88,0.96,2.23,0.46,0,1.05"
"2018,2019-03-31,1849,""Dutch Eredivisie"",""Ajax"",""PSV EIndhoven"",82.79,77.12,0.5101,0.2481,0.2418,2.02,1.36,100,100,3,1,NA,NA,NA,NA,NA,NA"
"2018,2019-03-31,1843,""French Ligue 1"",""Nantes"",""Lille"",65.34,68.09,0.3722,0.314,0.3138,1.1,0.99,1.5,38.7,2,3,1.9,2.42,0.83,1.22,2.1,3.15"
"2018,2019-03-31,2411,""Barclays Premier League"",""Liverpool"",""Tottenham"",93.05,82.61,0.6482,0.1388,0.213,2.11,0.86,100,84.7,2,1,1.26,1.07,2.23,0.94,2.1,1.05"
"2018,2019-03-31,1832,""Belgian Jupiler League"",""Club Brugge"",""Gent"",68.27,56.9,0.6066,0.1773,0.2161,2.04,1.01,95,68.6,3,0,NA,NA,NA,NA,NA,NA"
"2018,2019-03-31,1845,""German Bundesliga"",""Ein Frankfurt"",""Stuttgart"",77.21,58.39,0.7126,0.1006,0.1868,2.22,0.7,97.4,30,3,0,1.62,0.54,0.98,0.6,2.8,0"
"2018,2019-03-31,1854,""Italy Serie A"",""Bologna"",""Sassuolo"",61.44,62.09,0.4798,0.259,0.2612,1.6,1.11,53.9,2.2,2,1,2.04,0.74,1.22,1.29,2.1,1.05"
"2018,2019-03-31,1869,""Spanish Primera Division"",""Valladolid"",""Sociedad"",66.26,76.58,0.397,0.3263,0.2767,1.3,1.15,52.4,6.6,1,1,1.39,1.02,1.29,1.12,1.05,1.05"
"2018,2019-03-31,1864,""Portuguese Liga"",""Rio Ave"",""Aves"",43.25,45.19,0.3983,0.3154,0.2862,1.29,1.11,0.9,24.6,0,2,0.87,2.92,1.51,1.79,0,1.78"
"2018,2019-03-31,1854,""Italy Serie A"",""Inter"",""Lazio"",79.74,76.55,0.4643,0.2671,0.2687,1.52,1.09,67.2,86,0,1,1.51,1.63,1.6,0.71,0,1.05"
"2018,2019-03-31,1869,""Spanish Primera Division"",""Real Madrid"",""Huesca"",87.26,69.17,0.7411,0.0992,0.1598,2.5,0.81,6.7,47.2,3,2,4.35,1.37,3.81,1.59,3.15,2.1"
"2018,2019-03-31,1843,""French Ligue 1"",""Toulouse"",""Paris SG"",56.02,90.9,0.0982,0.7481,0.1537,0.91,2.72,4.3,0,0,1,1.28,1.37,0.95,1.33,0,1.05"
"2018,2019-03-31,1864,""Portuguese Liga"",""Boavista"",""Belenenses"",40.1,48.25,0.3869,0.3032,0.3099,1.13,0.97,35.2,0,2,0,1.95,0.21,1.11,0.66,1.58,0"
"2018,2019-04-01,1843,""French Ligue 1"",""St Etienne"",""Nimes"",66.31,57.52,0.5587,0.1956,0.2457,1.76,0.94,18,0.2,2,1,2.28,1.23,1.26,1.06,2.1,1.05"
"2018,2019-04-01,2411,""Barclays Premier League"",""Arsenal"",""Newcastle"",81.33,66.94,0.714,0.0988,0.1873,2.27,0.71,97,1.1,2,0,1.19,0.06,2.27,0.48,1.78,0"
"2018,2019-04-01,1864,""Portuguese Liga"",""Feirense"",""Setubal"",33.9,42.24,0.2914,0.3698,0.3388,0.83,0.98,2.6,52.2,0,1,0.96,0.45,0.76,0.65,0,0.84"
"2018,2019-04-02,1849,""Dutch Eredivisie"",""Vitesse"",""AZ"",48.67,63.69,0.3279,0.4074,0.2647,1.47,1.66,0,0,2,2,NA,NA,NA,NA,NA,NA"
"2018,2019-04-02,1854,""Italy Serie A"",""Milan"",""Udinese"",74.3,56.36,0.6712,0.1082,0.2207,1.87,0.59,82.9,31.5,1,1,2.3,1,1.95,0.62,1.05,1.05"
"2018,2019-04-02,1869,""Spanish Primera Division"",""Ath Madrid"",""Girona FC"",86.63,72.96,0.6355,0.1321,0.2324,1.74,0.64,5.8,6.2,2,0,3.58,0.77,1.64,1.09,1.58,0"
"2018,2019-04-02,1849,""Dutch Eredivisie"",""Heracles"",""Willem II"",41.09,42.27,0.4118,0.3528,0.2354,2.03,1.87,0,0,3,4,NA,NA,NA,NA,NA,NA"
"2018,2019-04-02,1869,""Spanish Primera Division"",""Espanol"",""Getafe"",71.41,78.35,0.3385,0.3658,0.2957,1.07,1.13,6.7,76.8,1,1,1.33,1.57,1.29,1.51,1.05,1.05"
"2018,2019-04-02,1832,""Belgian Jupiler League"",""Antwerp"",""Genk"",44.33,63.7,0.2046,0.5455,0.2499,0.93,1.69,8.3,100,1,0,NA,NA,NA,NA,NA,NA"
"2018,2019-04-02,2411,""Barclays Premier League"",""Wolves"",""Man United"",70.53,79.74,0.2544,0.4875,0.258,1.17,1.71,0,88.7,2,1,1.75,1.92,0.6,2.15,1.89,1.05"
"2018,2019-04-02,2411,""Barclays Premier League"",""Watford"",""Fulham"",70.2,56.61,0.4815,0.2645,0.254,1.75,1.24,0,0,4,1,1.57,1.7,1.73,2.11,4.09,1.05"
"2018,2019-04-02,1849,""Dutch Eredivisie"",""Groningen"",""Graafschap"",46.76,33.18,0.5205,0.1865,0.293,1.49,0.78,0.1,55.6,1,0,NA,NA,NA,NA,NA,NA"
"2018,2019-04-02,1854,""Italy Serie A"",""Cagliari"",""Juventus"",59.08,86.13,0.1607,0.6231,0.2162,0.93,2.05,3,6.6,0,2,0.62,2.71,1.11,1.93,0,1.72"
"2018,2019-04-02,1869,""Spanish Primera Division"",""Villarreal"",""Barcelona"",73.32,93.04,0.2049,0.6018,0.1933,1.35,2.38,49.2,13.3,4,4,2.25,2.84,1.18,2.42,3.95,3.78"
"2018,2019-04-03,1849,""Dutch Eredivisie"",""VVV Venlo"",""Utrecht"",34.04,56.23,0.284,0.4394,0.2766,1.23,1.59,0.5,0,2,6,NA,NA,NA,NA,NA,NA"
"2018,2019-04-03,1854,""Italy Serie A"",""Empoli"",""Napoli"",57.63,82.97,0.2248,0.5397,0.2355,1.15,1.89,59,1,2,1,1.48,0.76,1.7,2.34,2.1,1.05"
"2018,2019-04-03,1843,""French Ligue 1"",""Strasbourg"",""Reims"",60.55,61.21,0.4352,0.2695,0.2952,1.3,0.96,0.3,5.8,4,0,2.53,0.62,1.07,1.26,4.04,0"
"2018,2019-04-03,1843,""French Ligue 1"",""Montpellier"",""Guingamp"",63.06,53.66,0.4917,0.219,0.2892,1.38,0.82,1,54.9,2,0,1.73,0.48,1.32,0.81,1.89,0"
"2018,2019-04-03,1869,""Spanish Primera Division"",""Ath Bilbao"",""Levante"",78.97,64.4,0.5939,0.1705,0.2356,1.76,0.82,14.9,30.3,3,2,1.72,1.65,1.16,1.25,3.15,2.1"
"2018,2019-04-03,1849,""Dutch Eredivisie"",""Excelsior"",""NAC"",27.57,22.01,0.5487,0.1867,0.2646,1.73,0.9,64.2,21.4,1,2,NA,NA,NA,NA,NA,NA"
"2018,2019-04-03,1849,""Dutch Eredivisie"",""For Sittard"",""Den Haag"",31.97,36.57,0.3977,0.3617,0.2406,1.93,1.83,13.9,20.1,0,0,NA,NA,NA,NA,NA,NA"
"2018,2019-04-03,1869,""Spanish Primera Division"",""Huesca"",""Celta"",68.88,65.03,0.4865,0.2718,0.2418,1.72,1.22,37.5,72.3,3,3,3.82,2.02,2.06,1.06,3.15,3.15"
"2018,2019-04-03,1832,""Belgian Jupiler League"",""Gent"",""Standard"",54.59,59.45,0.3772,0.3735,0.2493,1.53,1.53,32.4,71.9,1,2,NA,NA,NA,NA,NA,NA"
"2018,2019-04-03,1869,""Spanish Primera Division"",""Eibar"",""Vallecano"",79.7,65.85,0.6126,0.1656,0.2218,1.9,0.87,4.7,41.3,2,1,1.57,0.95,1.42,0.65,2.1,1.05"
"2018,2019-04-03,1849,""Dutch Eredivisie"",""FC Emmen"",""Ajax"",25.44,83.75,0.0283,0.8992,0.0725,0.69,3.88,55.7,100,2,5,NA,NA,NA,NA,NA,NA"
"2018,2019-04-03,2411,""Barclays Premier League"",""Man City"",""Cardiff"",94.84,57.68,0.9389,0.008,0.0531,3.43,0.2,100,47.6,2,0,3.04,0.08,3.14,0.64,2.1,0"
"2018,2019-04-03,2411,""Barclays Premier League"",""Chelsea"",""Brighton"",85.26,62.21,0.8182,0.0419,0.1399,2.47,0.4,81.6,10.6,3,0,3.06,0.4,2.75,0.62,3.15,0"
"2018,2019-04-03,2411,""Barclays Premier League"",""Tottenham"",""Crystal Palace"",82.88,71.76,0.6766,0.1177,0.2058,2.12,0.75,100,0.4,2,0,2.04,0.57,2.78,0.27,1.84,0"
"2018,2019-04-03,1854,""Italy Serie A"",""Frosinone"",""Parma"",52.14,51.01,0.4381,0.2813,0.2806,1.4,1.07,9.1,6.5,3,2,2.1,1.79,1.94,0.35,3.15,2.1"
"2018,2019-04-03,1854,""Italy Serie A"",""Genoa"",""Inter"",63.49,79.24,0.2158,0.5284,0.2558,0.97,1.67,4.4,74.6,0,4,0.53,2.78,0.57,3.1,0,3.36"
"2018,2019-04-03,1854,""Italy Serie A"",""Torino"",""Sampdoria"",68.29,69.85,0.4064,0.3271,0.2665,1.47,1.29,15.9,24.1,2,1,0.87,0.32,1.46,0.58,2.1,1.05"
"2018,2019-04-03,1854,""Italy Serie A"",""Spal"",""Lazio"",56.88,77.13,0.1927,0.5505,0.2568,0.87,1.65,31.6,85.8,1,0,1.23,0.59,0.6,1.7,1.05,0"
"2018,2019-04-03,1854,""Italy Serie A"",""Roma"",""Fiorentina"",73.25,69,0.5431,0.2296,0.2273,2,1.24,45.2,0.3,2,2,1.48,1.09,2.07,1.26,2.1,2.1"
"2018,2019-04-03,1869,""Spanish Primera Division"",""Valencia"",""Real Madrid"",82.32,86.99,0.4385,0.3188,0.2428,1.66,1.38,73.9,2,2,1,1.77,0.95,1.54,2.09,1.77,1.05"
"2018,2019-04-04,1849,""Dutch Eredivisie"",""PSV EIndhoven"",""Zwolle"",76.16,40.61,0.8841,0.0159,0.1,2.74,0.21,100,0.1,4,0,NA,NA,NA,NA,NA,NA"
"2018,2019-04-04,1854,""Italy Serie A"",""Sassuolo"",""Chievo"",61.55,53.34,0.5389,0.2044,0.2566,1.66,0.92,9.6,0.2,4,0,2.04,1.5,0.7,0.64,4.2,0"
"2018,2019-04-04,1869,""Spanish Primera Division"",""Sevilla"",""Alaves"",81.34,70.62,0.6494,0.1433,0.2073,2.02,0.82,75.2,49.5,2,0,1.54,0.64,1.94,0.55,1.84,0"
"2018,2019-04-04,1869,""Spanish Primera Division"",""Leganes"",""Valladolid"",75.86,66.52,0.5126,0.2057,0.2817,1.38,0.76,3.5,49,1,0,1.94,0.81,2.05,0.15,1.05,0"
"2018,2019-04-04,1832,""Belgian Jupiler League"",""Anderlecht"",""Club Brugge"",53.88,70.26,0.2461,0.4999,0.254,1.08,1.65,35.6,100,2,3,NA,NA,NA,NA,NA,NA"
"2018,2019-04-04,1849,""Dutch Eredivisie"",""Feyenoord"",""Heerenveen"",63.36,46.3,0.5161,0.2716,0.2124,2.53,1.84,0,0,3,0,NA,NA,NA,NA,NA,NA"
"2018,2019-04-04,1854,""Italy Serie A"",""Atalanta"",""Bologna"",79.21,61.94,0.6705,0.1331,0.1963,2.23,0.88,67.9,46.7,4,1,1.4,1.15,1.53,1.03,4.2,1.05"
"2018,2019-04-04,1869,""Spanish Primera Division"",""Sociedad"",""Betis"",76.4,71.59,0.5245,0.2172,0.2583,1.56,0.91,1.7,7.6,2,1,2.49,1.38,1.32,0.94,2.1,1.05"
"2018,2019-04-05,1882,""Turkish Turkcell Super Lig"",""Trabzonspor"",""Antalyaspor"",57.41,38.74,0.6484,0.1526,0.1991,2.18,0.96,5.5,4.6,4,1,NA,NA,NA,NA,NA,NA"
"2018,2019-04-05,1845,""German Bundesliga"",""Mainz"",""Freiburg"",57.49,60.63,0.4102,0.324,0.2658,1.49,1.3,1.3,0.1,5,0,1.77,1.54,0.76,1.46,5.02,0"
"2018,2019-04-05,1843,""French Ligue 1"",""Bordeaux"",""Marseille"",59.25,67.88,0.3337,0.3675,0.2987,1.1,1.17,0.4,20.5,2,0,1.44,1.82,0.13,1.68,2.1,0"
"2018,2019-04-05,2411,""Barclays Premier League"",""Southampton"",""Liverpool"",66.93,92.89,0.0889,0.7341,0.177,0.68,2.35,1.9,100,1,3,0.88,2.26,1.14,2.78,1.05,2.74"
"2018,2019-04-05,1864,""Portuguese Liga"",""Porto"",""Boavista"",79.89,41.66,0.8864,0.0163,0.0974,2.65,0.2,100,27.1,2,0,1.88,0.14,2.09,0.38,2.1,0"
"2018,2019-04-06,1869,""Spanish Primera Division"",""Girona FC"",""Espanol"",72.33,70.91,0.5,0.2446,0.2554,1.58,1.03,11.2,4.6,1,2,1.45,0.42,1.22,1.08,1.05,2.1"
"2018,2019-04-06,1854,""Italy Serie A"",""Parma"",""Torino"",49.91,68.98,0.2609,0.4742,0.265,1.09,1.56,17.6,24,0,0,0.68,0.83,0.53,1.35,0,0"
"2018,2019-04-06,1882,""Turkish Turkcell Super Lig"",""Sivasspor"",""Kayserispor"",46.96,42.04,0.494,0.259,0.247,1.69,1.16,16.2,22.4,1,3,NA,NA,NA,NA,NA,NA"
"2018,2019-04-06,1882,""Turkish Turkcell Super Lig"",""Alanyaspor"",""Bursaspor"",45.47,41.8,0.4403,0.2702,0.2895,1.3,0.95,22.8,60.9,1,0,NA,NA,NA,NA,NA,NA"
"2018,2019-04-06,1845,""German Bundesliga"",""Wolfsburg"",""Hannover"",66.45,49.14,0.6221,0.1554,0.2225,1.98,0.87,9.8,13.2,3,1,1.6,1.37,1.67,0.86,2.95,1.05"
"2018,2019-04-06,1845,""German Bundesliga"",""Schalke 04"",""Ein Frankfurt"",63.35,77.57,0.2255,0.5223,0.2522,1.04,1.72,6.9,97.9,1,2,1.02,2.3,0.81,1.4,1.05,1.89"
"2018,2019-04-06,1845,""German Bundesliga"",""Stuttgart"",""Nurnberg"",58.16,52.03,0.531,0.2041,0.2649,1.59,0.88,60.6,46,1,1,1.9,2.05,1.71,0.99,1.05,1.05"
"2018,2019-04-06,1845,""German Bundesliga"",""Hertha"",""Fortuna Dusseldorf"",63.33,59.81,0.4299,0.3117,0.2584,1.59,1.32,0,0,1,2,1.84,2.85,1.6,1.46,1.05,2.1"
"2018,2019-04-06,1845,""German Bundesliga"",""Leverkusen"",""RB Leipzig"",77.19,81.53,0.3983,0.3355,0.2662,1.47,1.33,44.1,45,2,4,2.36,1.4,1.31,0.83,2.1,3.86"
"2018,2019-04-06,2411,""Barclays Premier League"",""Newcastle"",""Crystal Palace"",66.53,70.82,0.3879,0.3214,0.2907,1.32,1.17,1.9,1.2,0,1,1.06,0.91,2.04,1.17,0,1.05"
"2018,2019-04-06,2411,""Barclays Premier League"",""Huddersfield"",""Leicester"",53.18,72.86,0.2925,0.4131,0.2944,1.07,1.33,0,0,1,4,1.69,3.28,0.89,1.09,1.05,3.62"
"2018,2019-04-06,2411,""Barclays Premier League"",""Bournemouth"",""Burnley"",65.4,65.02,0.4351,0.3025,0.2624,1.62,1.31,0.1,23.6,1,3,1.32,1.7,1.95,1.32,1.05,3.15"
"2018,2019-04-06,1869,""Spanish Primera Division"",""Real Madrid"",""Eibar"",86.77,79.43,0.6094,0.1895,0.201,2.22,1.16,3.2,2.8,2,1,1.61,0.66,2.3,0.91,2.1,1.05"
"2018,2019-04-06,1864,""Portuguese Liga"",""Nacional"",""Aves"",39.25,47.14,0.4039,0.3207,0.2754,1.37,1.19,80.3,35.3,0,0,0.74,0.61,1.37,1.39,0,0"
"2018,2019-04-06,1864,""Portuguese Liga"",""Belenenses"",""Santa Clara"",46.65,42.23,0.4163,0.2751,0.3086,1.18,0.9,0,0.2,1,1,0.21,1.41,0.62,0.83,1.05,1.05"
"2018,2019-04-06,1843,""French Ligue 1"",""Lyon"",""Dijon"",75.14,51.27,0.7476,0.0779,0.1745,2.24,0.57,35.3,42.5,1,3,4.09,0.84,1.87,1.42,1.05,3.15"
"2018,2019-04-06,1854,""Italy Serie A"",""Juventus"",""Milan"",86.55,74.01,0.5287,0.2085,0.2628,1.6,0.9,0.2,89.5,2,1,2,1.38,1.55,1.67,2.1,1.05"
"2018,2019-04-06,1882,""Turkish Turkcell Super Lig"",""Galatasaray"",""Yeni Malatyaspor"",72.58,48.17,0.78,0.0717,0.1483,2.51,0.63,56.3,0.4,3,0,NA,NA,NA,NA,NA,NA"
"2018,2019-04-06,1869,""Spanish Primera Division"",""Vallecano"",""Valencia"",66.24,82.57,0.2597,0.4739,0.2663,1.02,1.47,40.9,82.2,2,0,1.7,2.32,0.85,1.64,1.58,0"
"2018,2019-04-06,1849,""Dutch Eredivisie"",""Willem II"",""Ajax"",43.52,82.96,0.0693,0.821,0.1098,1.17,3.77,0,100,1,4,NA,NA,NA,NA,NA,NA"
"2018,2019-04-06,1845,""German Bundesliga"",""Bayern Munich"",""Dortmund"",92.57,81.57,0.6566,0.1476,0.1958,2.31,1,100,100,5,0,3.98,0.63,3.32,0.67,4.77,0"
"2018,2019-04-06,1849,""Dutch Eredivisie"",""Den Haag"",""Utrecht"",36.82,59.23,0.25,0.5066,0.2434,1.35,2,12.5,0,5,0,NA,NA,NA,NA,NA,NA"
"2018,2019-04-06,1864,""Portuguese Liga"",""Guimaraes"",""Chaves"",53.91,42.49,0.4833,0.2183,0.2984,1.3,0.78,0,64.1,4,0,2.62,0.61,1.28,0.49,3.96,0"
"2018,2019-04-06,1849,""Dutch Eredivisie"",""Groningen"",""Excelsior"",47,25.85,0.5948,0.1362,0.269,1.65,0.64,0,63.3,1,0,NA,NA,NA,NA,NA,NA"
"2018,2019-04-06,1843,""French Ligue 1"",""Angers"",""Rennes"",62.08,64.97,0.4115,0.2997,0.2888,1.31,1.07,0.1,3.7,3,3,2.06,1.82,1.99,0.57,3.15,3.15"
"2018,2019-04-06,1843,""French Ligue 1"",""Amiens"",""St Etienne"",55.68,66.27,0.301,0.3923,0.3067,0.99,1.17,16.7,45.8,2,2,0.87,2.37,0.69,2.21,2.1,1.89"
"2018,2019-04-06,1843,""French Ligue 1"",""Nimes"",""Caen"",57.51,47.86,0.5096,0.2148,0.2756,1.49,0.87,0.1,54.4,2,0,1.28,0.15,1.1,0.45,1.58,0"
"2018,2019-04-06,1843,""French Ligue 1"",""Guingamp"",""Monaco"",53.09,60.72,0.3988,0.3023,0.2989,1.23,1.03,55.5,15.9,1,1,0.6,2.61,0.71,2.03,1.05,1.05"
"2018,2019-04-06,1854,""Italy Serie A"",""Sampdoria"",""Roma"",69.27,73.06,0.3791,0.3835,0.2374,1.71,1.72,11.2,39.8,0,1,1.7,1.43,1.66,1.61,0,1.05"
"2018,2019-04-06,1832,""Belgian Jupiler League"",""Genk"",""Gent"",62.21,53.33,0.6126,0.1671,0.2203,1.97,0.92,86.2,19.4,2,1,NA,NA,NA,NA,NA,NA"
"2018,2019-04-06,1869,""Spanish Primera Division"",""Barcelona"",""Ath Madrid"",92.43,86.92,0.624,0.1686,0.2075,2.08,0.98,35.7,34.4,2,0,3.13,1.06,3.25,1.37,1.34,0"
"2018,2019-04-06,1849,""Dutch Eredivisie"",""Heracles"",""NAC"",40.01,23.54,0.607,0.1711,0.2219,2.2,1.08,0,37.8,1,0,NA,NA,NA,NA,NA,NA"
"2018,2019-04-06,1849,""Dutch Eredivisie"",""Graafschap"",""AZ"",32.83,63.27,0.2141,0.5263,0.2595,1.06,1.8,58.3,0,1,1,NA,NA,NA,NA,NA,NA"
"2018,2019-04-06,1864,""Portuguese Liga"",""Moreirense"",""Sp Braga"",47.79,62.61,0.2935,0.4158,0.2907,1.03,1.29,0,2.5,1,0,0.82,0.58,0.73,0.81,1.05,0"
"2018,2019-04-07,1869,""Spanish Primera Division"",""Alaves"",""Leganes"",70.38,76.57,0.4226,0.2793,0.2981,1.2,0.92,17.4,5.4,1,1,0.92,0.73,0.14,0.79,1.05,1.05"
"2018,2019-04-07,1849,""Dutch Eredivisie"",""FC Emmen"",""Heerenveen"",26.83,44.51,0.307,0.4635,0.2295,1.78,2.2,58.4,0,2,0,NA,NA,NA,NA,NA,NA"
"2018,2019-04-07,1882,""Turkish Turkcell Super Lig"",""Kasimpasa"",""Erzurum BB"",44.9,40.17,0.4775,0.2877,0.2348,1.82,1.37,8.5,38.3,2,1,NA,NA,NA,NA,NA,NA"
"2018,2019-04-07,1854,""Italy Serie A"",""Fiorentina"",""Frosinone"",69.17,52.64,0.6106,0.1564,0.233,1.85,0.81,0.1,12.5,0,1,1.32,0.74,1.97,1.12,0,1.05"
"2018,2019-04-07,1869,""Spanish Primera Division"",""Getafe"",""Ath Bilbao"",78.62,77.95,0.5114,0.196,0.2926,1.31,0.69,81.9,42,1,0,1.37,0.82,0.63,0.77,1.05,0"
"2018,2019-04-07,1849,""Dutch Eredivisie"",""VVV Venlo"",""Feyenoord"",31.79,64.79,0.2238,0.5471,0.2291,1.35,2.19,0.7,0,0,3,NA,NA,NA,NA,NA,NA"
"2018,2019-04-07,1849,""Dutch Eredivisie"",""Zwolle"",""For Sittard"",38.59,31.75,0.5135,0.2321,0.2545,1.86,1.18,0.5,8.1,5,0,NA,NA,NA,NA,NA,NA"
"2018,2019-04-07,1854,""Italy Serie A"",""Cagliari"",""Spal"",58.49,57.74,0.4509,0.2698,0.2792,1.43,1.04,16.1,19.2,2,1,2.7,1.35,2.13,0.62,2.1,1.05"
"2018,2019-04-07,1843,""French Ligue 1"",""Reims"",""Lille"",59.17,68.97,0.3315,0.375,0.2935,1.13,1.22,3.5,16.7,1,1,1.14,1.08,1.06,0.85,1.05,1.05"
"2018,2019-04-07,1843,""French Ligue 1"",""Toulouse"",""Nantes"",56.81,64.13,0.3778,0.3247,0.2975,1.2,1.09,6.2,2.9,1,0,2.72,0.96,1.93,1.59,0.84,0"
"2018,2019-04-07,1854,""Italy Serie A"",""Udinese"",""Empoli"",56.63,59.16,0.3939,0.3406,0.2656,1.46,1.34,64,80.7,3,2,2.12,1.58,1.37,2.13,3.15,2.1"
"2018,2019-04-07,1882,""Turkish Turkcell Super Lig"",""Ankaragucu"",""Fenerbahce"",34.94,55.77,0.2881,0.4629,0.249,1.25,1.65,57.5,13,1,1,NA,NA,NA,NA,NA,NA"
"2018,2019-04-07,1882,""Turkish Turkcell Super Lig"",""Goztep"",""Akhisar Belediyespor"",42.56,39.79,0.5117,0.2174,0.271,1.48,0.86,67.8,33,0,1,NA,NA,NA,NA,NA,NA"
"2018,2019-04-07,2411,""Barclays Premier League"",""Everton"",""Arsenal"",72.75,81.93,0.2525,0.492,0.2555,1.18,1.74,0,92.4,1,0,2.65,0.35,1.82,0.69,1.05,0"
"2018,2019-04-07,1845,""German Bundesliga"",""Augsburg"",""Hoffenheim"",58.9,75.75,0.2627,0.5206,0.2166,1.53,2.2,9.7,16.4,0,4,0.41,3.55,1.55,1.73,0,3.81"
"2018,2019-04-07,1864,""Portuguese Liga"",""Setubal"",""Maritimo"",42.49,37.02,0.4982,0.1838,0.318,1.21,0.61,39.1,23.2,1,0,1.63,0.6,1.16,0.3,1.05,0"
"2018,2019-04-07,1869,""Spanish Primera Division"",""Valladolid"",""Sevilla"",65.82,81.78,0.2604,0.4927,0.2469,1.14,1.66,62,83.8,0,2,1.38,2.04,0.98,1.34,0,1.58"
"2018,2019-04-07,1849,""Dutch Eredivisie"",""Vitesse"",""PSV EIndhoven"",49.34,77.89,0.1227,0.6958,0.1815,1.03,2.62,0,100,3,3,NA,NA,NA,NA,NA,NA"
"2018,2019-04-07,1843,""French Ligue 1"",""Nice"",""Montpellier"",59.19,63.67,0.3857,0.302,0.3123,1.13,0.97,0.7,4.1,1,0,1.56,0.62,0.71,1.39,1.05,0"
"2018,2019-04-07,1845,""German Bundesliga"",""M'gladbach"",""Werder Bremen"",68.66,69.71,0.4835,0.2694,0.2471,1.76,1.26,57,2.2,1,1,1.68,1.09,1.86,1.02,1.05,1.05"
